Code	Name	Date	Sensitivity	Hum type	Acari indet.	Adicella reducta	Agapetus ochripes	Agrypnia obsoleta	Agrypnia sp.	Ameletus inopinatus	Ameletus sp.	Amphinemura borealis	Amphinemura sp.	Amphinemura standfussi	Amphinemura sulcicollis	Anisoptera indet.	Antocha vitripennis	Apatania sp.	Athripsodes sp.	Baetidae indet.	Baetis fuscatus	Baetis muticus	Baetis niger	Baetis rhodani	Baetis subalpinus	Brachyptera risi	Caenis horaria	Capnia atra	Capnia pygmaea	Capnia sp.	Centroptilum luteolum	Ceraclea nigronervosa	Ceraclea sp.	Ceratopogonidae indet.	Chaetopteryx sp.	Chaetopteryx villosa	Chironomidae indet.	Coleoptera indet.	Collembola	Cordulegaster boltoni	Corixidae indet.	Crenobia alpina	Crunoecia irrorata	Crustacea indet.	Cyrnus flavidus	Cyrnus sp.	Cyrnus trimaculatus	Diptera indet.	Diura bicaudata	Diura nanseni	Enallagma cyathigerum	Ephemerella aurivillii	Ephemerella sp.	Glossiphonia complanata	Glossosoma intermedium	Glossosoma sp.	Glossosomatidae indet.	Glyphotaelius sp.	Gyraulus acronicus	Halesus radiatus	Halesus sp.	Helobdella stagnalis	Hemerodrominae indet.	Heptagenia sp.	Heptagenia sulphurea	Hirudinea indet.	Holocentropus dubius	Hydra sp.	Hydrophilidae indet.	Hydropsyche angustipennis	Hydropsyche pellicidula	Hydropsyche siltalai	Hydropsyche sp.	Hydroptila sp.	Hydroptilidae indet.	Isoperla difformis	Isoperla grammatica	Isoperla obscura	Isoperla sp.	Ithytrichia lamellaris	Kageronia fuscogrisea	Lepidostoma hirtum	Leptoceridae indet.	Leptophlebia marginata	Leptophlebia sp.	Leptophlebia vespertina	Leuctra digitata/fusca	Leuctra hippopus	Leuctra nigra	Leuctra sp.	Limnephilidae indet.	Limnephilus sp.	Lymnaea peregra	Lymnaea truncatula	Lype reducta	Micrasema gelidum	Micrasema sp.	Micropterna lateralis	Micropterna sequax	Molannodes tinctus	Mystacides azurea	Mystacides longicornis	Mystacides sp.	Nematoda indet.	Nemoura sp.	Nemouridae indet.	Nemurella pictetii	Neureclipsis bimaculata	Nigrobaetis niger	Notidobia ciliaris	Oecetis testacea	Oligochaeta indet.	Ostracoda indet.	Otomesostoma auditivum	Oxyethira sp.	Perlodidae indet.	Philopotamidae indet.	Philopotamus montanus	Pisidium sp.	Platambus maculatus	Plectrocnemia conspersa	Polycentropodidae indet.	Polycentropus flavomaculatus	Polycentropus irroratus	Polyphemus pediculus	Potamophylax cingulatus	Potamophylax latipennis	Potamophylax sp.	Protonemura meyeri	Radix balthica	Rhyacophila nubila	Sericostoma personatum	Sialis fuliginosa	Sialis lutaria	Simuliidae indet.	Siphlonurus sp.	Siphonoperla burmeisteri	Stenophylax permistus	Taeniopteryx nebulosa	Tinodes waeneri	Wormaldia sp.	Zygoptera indet.
NorNau13	Nausta st13	29.10.2003	1	1	3,167420794	0	0	0	0	0	0	7,239818986	0	0	3,167420794	0	0	0	0	0	0	0	0	25,79185515	0	18,55203616	0	0	0	0	0	0	0	0	0	0	16,74208147	2,262443395	0	0	0	0	0	0	0	0	0	1,357466097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,452488699	0	0	0,452488699	0	0,452488699	0	0	0	0,452488699	0	0,452488699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,904977398	0	0	0	0	0	0	0	0	0	1,357466097	0	0	0	0	0	0	0	1,357466097	0	0	0	0	0	9,95475108	0	1,357466097	0	0	0	4,524886891	0	0	0	0	0	0	0
NorNau13	Nausta st13	20.05.2005	1	1	1,369863	0	0	0	0	0	0	10,2739726	0	0	1,369863	0	0	0	0	0	0	0	0	15,0684932	0	19,8630137	0	0	0	0	0	0	0	0	0	0	36,3013699	1,369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,0547945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,6849315	0	1,369863	0	0	0	10,2739726	0	0	0	0	0	0	0
NorNau13	Nausta st13	31.10.2005	1	1	1,149425298	0	0	0	0	2,298850595	0	2,298850595	0	0	5,747126389	0	0	0	0	0	0	0	0	35,63218383	0	13,79310347	0	0	0	0	0	0	0	0	0	0	8,045976984	1,149425298	0	0	0	0	0	0	0	0	0	3,448275893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,149425298	0	0	0	0	0	0	0	0	4,597701091	0	0	1,149425298	0	0	0	0	0	0	0	0	0	0	0	0	0	2,298850595	0	0	0	0	0	0	3,448275893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,34482758	0	0	0	0	0	3,448275893	0	0	0	0	0	0	0
NorNau13	Nausta st13	16.05.2007	1	1	0,806451601	0	0	0	0	0	0	11,29032261	0	0	2,150537602	0	0	0	0	0	0	0	0	23,38709682	0	13,97849461	0	0	0	0	0	0	0	0,2688172	0	0	35,21505384	2,419354802	0	0	0	0	0	0	0	0	0	1,075268801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2688172	0	0	0	0	0	0	0	0	0	0	0,537634401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,806451601	0	0	0	0	0	0	0	0	0,537634401	0	0,2688172	0	0	0	0	0,537634401	0	0	0,537634401	0,2688172	0	0	4,569892505	0	1,075268801	0	0	0	0	0
NorNau13	Nausta st13	25.10.2007	1	1	0,654450295	0	0	0	0	0	0	16,49214659	0	0	7,329842963	0	0	0	0	0	0	0	0	35,73298428	0	6,41361253	0	0	0	0	0	0	0	0	0	0	21,98952879	0,654450295	0	0	0	0	0	0	0	0	0	0,261780138	0	0,261780138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,392670157	0,261780138	0	0	0	0	0	0	0	0	0	0,523560176	0	0,785340314	0,130890019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,654450295	0	0	0	0	0	0	0	0	0	0,130890019	1,178010471	0	0	0	0	0,130890019	3,664921431	0	1,178010471	0	0	0	1,047120452	0	0,130890019	0	0	0	0	0
NorNau13	Nausta st13	10.06.2009	1	1	4,388714709	0	0	0	0	0,313479601	0	5,329153611	0	0	0	0	0	0	0	0	0	0	0	15,04702203	0	0	0	0	0	0	0	0	0	0	0	0	44,82758629	4,075235108	0	0	0	0	0	0	0	0	0	0,940438802	0	0	0	0	0	0	0	0	0	0	0	0,313479601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,313479601	0	0	0	0	0	0	0	0	0	6,269592513	0	0	0,313479601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,507837005	0	0	0	1,567398103	0	0	0	0	1,567398103	0	3,761755508	0	0	0	0	0	0	0	2,821316606	0	0	0	5,642633211	0	0	0	0	0	0	0
NorNau13	Nausta st13	29.10.2009	1	1	0,493827199	0	0	0	0	0	0	6,419753087	0	0	6,419753087	0	0	0	0	0	0	0	0	41,97530852	0	19,75308636	0	0	0	0,2469136	0	0	0	0	0	0	12,09876538	0,2469136	0	0	0	0	0	0	0	0	0	1,728395097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2469136	0	0	0	0,493827199	0	0	0,740740699	0	0	0	0	0	0	0	0	0	0	0	0	0	0,493827199	0	0	0	0	0	0	0,740740699	0	0	0	0	0	0	0	0	0,2469136	0	0	0	0	0	0	0	2,469135795	0	1,728395097	0	0	0	2,962962994	0	0,493827199	0	0	0	0	0
NorNau13	Nausta st13	23.06.2011	1	1	1,617250674	0	0	0	0	0	0	1,886792453	0	0,539083558	0,269541779	0	0	0	0	0	7,277628032	0	0	32,34501348	0	0	0	0	0	0	0	0	0	0	0	0	29,64959569	3,234501348	0	0	0	0	0	0	0	0	0	0,808625337	0	0,269541779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,234501348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,69541779	0	0	0	0	0	0	0	0	0	0	1,617250674	0	0	0	0	0	0	0	1,886792453	0	0	0	12,39892183	0	0,269541779	0	0	0	0	0
NorNau13	Nausta st13	27.10.2011	1	1	0,487012987	0	0	0	0	0	0	4,383116883	0	2,922077922	0	0	0	0	0	0	0	0	0	47,4025974	0	5,032467532	0	0	0	0	0	0	0	0	0	0	28,73376623	0,324675325	0	0	0	0	0	0	0	0	0	1,461038961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,162337662	0	0	0,162337662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,649350649	0	0	2,11038961	0	0	0	0	0	0	0	0	0	0	0	0	0	0,324675325	0	0	2,597402597	0	1,298701299	0	0	0	1,948051948	0	0	0	0	0	0	0
NorNau13	Nausta st13	18.06.2013	1	1	2,066115702	0	0	0	0	0	0	2,066115702	0	0	0	0	0	0	0	0	0	0	0	7,024793388	0	0	0	0	0	0	0	0	0	0	0	0	78,51239669	2,479338843	0	0	0	0	0	0	0	0	0	2,066115702	0	0,41322314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,652892562	0	0	0	0	0	0	0	0	0	0	0,41322314	0	0	0	0	0	0	0	1,239669421	0	0	0	1,652892562	0	0,41322314	0	0	0	0	0
NorNau13	Nausta st13	17.10.2013	1	1	5,150214592	0	0	0	0	0	0	0,858369099	0	3,862660944	0	0	0	0	0	0	0	0	0	36,05150215	0	6,43776824	0	0	0	0	0	0	0	0	0	0	34,33476395	0,858369099	0	0	0	0	0	0	0	0	0	2,575107296	0	0,429184549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,858369099	0	0	0	0	0	0	0	0	0	0	0,858369099	0	0	0	0	0	5,150214592	0	0,858369099	0	0	0	1,287553648	0	0	0	0,429184549	0	0	0
NorNau14	Nausta st14	22.05.1989	1	1	2,304147498	0	0	0	0	0	0	11,98156679	0	0	0,4608295	0	0	0	0	0	0	0	0	3,686635896	0	0,4608295	0	0	0	0	0	0	0	0,4608295	0	0	66,35944693	0,4608295	0	0	0	0	0	0	0	0	0	0,921658999	0	0,921658999	0	0,4608295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4608295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4608295	0	0	0	0	0	0	0	9,216589891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,921658999	0	0	0	0,4608295	0	0	0	0	0	0	0
NorNau14	Nausta st14	22.10.1989	1	1	2,252252287	0	0	0	0	0	0	0	1,396396369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,396396369	0	0	29,32432434	1,396396369	0	0	0	0	0	0	0	0	0	4,189189206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,396396369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55,85585585	0	0	0	0	0	0	2,792792836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorNau14	Nausta st14	18.05.1990	1	1	4,128440392	0	0	0	0	0	0	4,81651379	0	0	0,458715599	0	0	0,458715599	0	0	0	0	0	5,963302788	0	0,458715599	0	0	0	0	0	0	0	0	0	0	69,72477046	0,917431198	0	0	0	0	0	0	0	0	0	1,376146797	0	0	0	0	0	0	0	0	0	0	0	0	0,2293578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,146788998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,688073399	0	0	0	0	0	0	0	5,504587189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2293578	0,688073399	0	0	0	0	0	3,211009194	0	0	0	0	0	0	0
NorNau14	Nausta st14	31.10.1990	1	1	2,9850746	0	0	0	0	0	0	0	0	0	1,8656716	0	0	0,7462687	0	0	0	0	0	7,4626866	0	1,8656716	0	0	0	0	0	0	0	0	0	0	42,5373134	3,358209	0	0	0	0	0	0	0	0	0	6,3432836	0	0,7462687	0	0	0	0	0,3731343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,7462687	0	0	0,3731343	0	0	0	0	0	0	0	0	0	0	0	0	1,119403	0	0	0	0	0	0	0	2,6119403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18,2835821	0	0,3731343	0	0	0	7,8358209	0	0	0	0,3731343	0	0	0
NorNau14	Nausta st14	23.05.1991	1	1	7,777777792	0	0	0	0	0	0	5,277777795	0	0	2,222222198	0	0	0	0	0	0	0	0	12,49999999	0	0	0	0	0	0	0	0	0	0	0	0	59,44444434	0,2777778	0	0	0	0	0	0	0	0	0	0,833333299	0	0	0	0	0	0	0	0	0	0	0	0	0,555555599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,111111099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,666666698	0	0	0	0	0	0	0	2,777777797	0,2777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,555555599	0	0	0	0	0	4,722222195	0	0	0	0	0	0	0
NorNau14	Nausta st14	24.10.1991	1	1	6,185566994	0	0	0	0	0	0	1,374570399	0	0	0	0	0	0,3436426	0	0	0	0	0	16,83848798	0	0	0	0	0	0	0	0	0	0	0	0	45,70446735	2,749140897	0	0	0	0	0	0	0	0	0	4,467353996	0	0,3436426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3436426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,405498298	0	0	0	0	0	0	0	2,749140897	1,718213098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,65292099	0	1,374570399	0	0	0	2,749140897	0	0	0	0	0	0	0
NorNau14	Nausta st14	15.05.1992	1	1	0	0	0	0	0	0	0	1,1904762	0	0	8,3333333	0	0	0	0	0	0	0	0	14,2857143	0	0	0	0	0	0	0	0	0	8,3333333	0	0	45,2380952	0	0	0	0	0	0	0	0	0	0	3,5714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,5714286	0	0	0	0	0	0	0	13,0952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1904762	0	0	0	0	0	0	0	0	0	0	0	0	0
NorNau14	Nausta st14	30.10.1992	1	1	12,6582279	0	0	0	0	0	0	2,953586506	0	0	5,063291138	0	0	8,860759517	0	0	0	0	0	12,6582279	0	0,421940886	0	0	0	0	0	0	0	0	0	0	12,6582279	12,6582279	0	0	0	0	0	0	0	0	0	9,70464139	0	0	0	0	0	0	0,421940886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,421940886	0	0	0	0	0	0,421940886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,063291138	0	0	0	0	0	0,421940886	0	5,063291138	0,843881873	0	0	0	0	0	0	0	0,843881873	0	0	0	0	0	0	1,265822759	2,109704632	0	0	0	0	0	5,063291138	0	0	0	0,421940886	0	0	0
NorNau14	Nausta st14	09.06.1993	1	1	9,4972067	0	0	0	0	0	0	1,1173184	0	0	0	0	0	0	0	0	0	0	0	11,1731844	0	0	0	0	0	0	0	0	0	0	0	0	43,575419	5,027933	0	0	0	0	0	0	0	0	0	1,6759777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4692737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,2625698	0	0	0	0	0	0	0	7,2625698	0	0	0	0	0	0	0	0	0	0	6,1452514	0	0	0	0	0,5586592	1,6759777	0	0	0	0	0	0,5586592	0	0	0	0	0	0	0
NorNau14	Nausta st14	09.11.1993	1	1	11,56716423	0	0	0	0	0	0	2,985074609	0	0	2,611940308	0	0	1,492537304	0	0	0	0	0	20,89552246	0	0,373134301	0	0	0	0,373134301	0	0	0	0	0	0	15,67164185	5,597014917	0	0	0	0	0	0	0	0	0	5,597014917	0	1,492537304	0	0	0	0	1,865671606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,373134301	0,373134301	0	0	0	0	0	0	0	0	0	0	0	0	0,373134301	0	0	0	0	0	0	0	9,701492529	1,492537304	0	0,373134301	0	0	0	0	0	0	0	0	0	0	0	0	0	7,089552221	0	4,850746315	0	0	0	4,850746315	0	0	0	0	0	0	0
NorNau14	Nausta st14	30.05.1994	1	1	7,614213208	0	0	0	0	0	0	6,091370606	0	0	8,629441609	0	0	1,522842602	0	0	0	0	0	20,30456852	0	0	0	0	0	0	0	0	0	0	0	0	25,38071073	5,583756306	0	0	0	0	0	0	0	0	0	2,538071103	0	5,076142105	0	0	0	0	1,015228401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,015228401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,507614201	0	0,507614201	0	0	0	0	0	10,15228431	0	0	0	0	0	0	0	0	0,507614201	0	0,507614201	0	0	0	0	0	2,030456902	0	0	0	0	0	1,015228401	0	0	0	0	0	0	0
NorNau14	Nausta st14	28.10.1994	1	1	17,47967477	0	0	0	0	0	0	0	1,219512198	0	0,813008098	0	0	15,44715447	0	0	0	0	0	14,22764227	0	0	0	0	0	0	0	0	0	0	0	0	16,26016257	6,097560988	0	0	0	0	0	0	0	0	0	6,097560988	0	0,406504099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,406504099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,439024395	0	0	0	0	0	0	0	7,723577185	0,406504099	0	0,406504099	0	0	0	0	0	0	0	0	0	0	0	0	0	4,87804879	0	3,252032493	0	0	0	1,626016297	0	0	0	0,813008098	0	0	0
NorNau14	Nausta st14	10.06.1995	1	1	1,509433997	0	0	0	0	0	0	7,169811286	0	0	5,283018889	0	0	1,509433997	0	0	0	0	0	13,96226417	0	3,396226393	0	0	0	0	0	0	0	0	0	0	41,13207542	0,754716998	0	0	0	0	0	0	0	0	0	2,264150895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,754716998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,132075498	0	0	0	0	0	0	0	14,33962257	0	0	0,377358499	0	0	0	0	0	0	0	0	0	0	0	0	0	0,754716998	0	0,377358499	0	0	0	5,283018889	0	0	0	0	0	0	0
NorNau14	Nausta st14	06.10.1995	1	1	2,439024395	0	0	0	0	0	0	0	0	0	5,487804889	0	0	3,658536593	0	0	0	0	0	13,41463417	0	0	0	0	0	2,439024395	0	0	0	0	0	0	28,65853654	2,439024395	0	0	0	0	0	0	0	0	0	4,268292691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,609756099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,439024395	0,609756099	0	0	0	0	0	0	27,43902435	0	0	3,048780494	0	0	0	0	0	0	0	0,609756099	0	0	0	0	0	1,219512198	0	0,609756099	0	0	0	0,609756099	0	0	0	0	0	0	0
NorNau14	Nausta st14	01.06.1996	1	1	2,450980398	0	0	0	0	0,4901961	0	5,882352894	6,372548994	0	1,960784298	0	0	2,450980398	0	0	0	0	0	11,27450979	0	0	0	0	0	0	0	0	0	0	0	0	52,94117645	0	0	0	0	0	0	0	0	0	0	1,960784298	0	0	0	0	0	0	0,4901961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4901961	0	0	0	0	0	0	0	0,4901961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,921568596	0	0	0	0	0	0	0	2,941176497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,941176497	0	0,4901961	0	0	0	2,450980398	0	0	0	0	0	0	0
NorNau14	Nausta st14	17.10.1996	1	1	2,666666708	0	0	0	0	0	0	0,888888903	0	0	2,222222207	0	0	1,777777805	0	0	0	0	0	8,000000024	0	2,222222207	0	0	0	2,222222207	0	0	0	0	0	0	54,22222236	4,888888915	0	0	0	0	0	0	0	0	0	3,111111109	0	0,444444401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,333333304	1,333333304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,666666708	0	0	0	0	0	0	0	5,333333316	0	0	0,888888903	0	0	0	0	0	0	0	0,444444401	0	0	0	0	0	2,222222207	0	0,444444401	0	0	0	2,222222207	0	0	0	0,444444401	0	0	0
NorNau14	Nausta st14	09.06.1997	1	1	0,854700897	0	0	0	0	0,854700897	0	0	17,09401705	0	0	0	0	3,41880339	0	0	0	0	0	4,273504287	0	0	0	0	0	0,854700897	0	0	0	0	0	0	54,70085454	0,854700897	0	0	0	0	0	0	0	0	0	1,709401695	0	0,854700897	0	1,709401695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,837606779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,709401695	0	0	0	0	0	0	0	0	0	0	0,854700897	0	0	0	0	0,854700897	0,854700897	0	0	0	0	0	1,709401695	0	0	0	0	0	0	0
NorNau14	Nausta st14	10.10.1997	1	1	2,816901392	0	0	0	0	0	0	0	6,338028181	0	0	0	0	0	0	0	0	0	0	5,633802783	0	2,816901392	0	0	0	0	0	0	0	0	0	0	63,38028151	2,816901392	0	0	0	0	0	0	0	0	0	1,408450696	0	1,408450696	0	0	0	0	0,704225398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,225352087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,408450696	0	0	0	0	0	0	0,704225398	0	0	0	1,408450696	0	0	0	0	0	2,112676094	0	0,704225398	0,704225398	0	0	0,704225398	0	0	0	0,704225398	0	0	0
NorNau14	Nausta st14	28.04.1998	1	1	0,769230798	0	0	0	0	0,384615399	0	4,99999999	0	0	1,538461497	0	0	0	0	0	0	0	0	32,30769224	0	4,99999999	0	0	0	0	0	0	0	0	0	0	38,46153842	0	0	0	0	0	0	0	0	0	0	0,384615399	0	0,384615399	0	0,384615399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,769230798	0	0,769230798	0	0	0	0	0	0	0	0	0	0	0	0	0	0,384615399	0	0	0	0	0	0	0	4,615384591	0	0	0	0,769230798	0	0	0	0	0	0	0	0	0	0	0	0	4,615384591	0	0	0	0	0	3,461538493	0	0	0	0	0	0	0
NorNau14	Nausta st14	21.10.1998	1	1	0,505050501	0	0	0	0	0	0	5,555555606	0	0	0,505050501	0	0	0	0	0	0	0	0	19,19191922	0	0,505050501	0	8,080808108	0	0	0	0	0	0	0	0	27,27272733	0,505050501	0	0	0	0	0	0	0	0	0	3,535353504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,515151502	0	0	3,030303003	0	0	0	0	0	0	0	0	0	0	0	0	23,23232322	0,505050501	0	0	0	0	0	0	0,505050501	1,010101001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,505050501	0	0	0	0	0	4,040404004	0	0	0	0	0	0	0
NorNau14	Nausta st14	07.06.1999	1	1	4,332129996	0	0	0	0	1,805054198	0	3,249097497	1,083032499	0	0	0	0	1,444043299	0	0	0	0	0	7,581227492	0	0,3610108	0	0	0	0	0	0	0	0,3610108	0	0	42,96028876	1,805054198	0	0	0	0	0	0	0	0	0	1,083032499	0	0	0	0,3610108	0	0	0	0	0	0	0	0	0	0	0,3610108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,137184094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,444043299	0	0	0	0	0	0	0	14,07942239	1,083032499	0	0	0	0	0	0,722021699	0	0	0	1,444043299	0	0	0	0	0	0	0	0	0	0	0	8,303249092	0	0	0	0	0	0	0
NorNau14	Nausta st14	06.10.1999	1	1	4,666666695	0	0	0	0	0	0,666666699	0	3,999999996	0	2,666666697	0	0	3,333333297	0	0	0	0	0	0,666666699	0	0	0	0	0	0	0	0	0	1,999999998	0	0	41,99999996	2,666666697	0	0	0	0	0	5,333333295	0	0	0	5,333333395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,333333297	0	0	0	0	0	1,333333299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,666666695	0	0	0	0	0	0	0	8,666666691	0,666666699	0	1,333333299	0	0	0	0	0	0	1,333333299	5,333333295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorNau14	Nausta st14	22.06.2000	1	1	2,9605263	0	0	0	0	0	0,9868421	1,3157895	2,9605263	0	0	0	0	0,9868421	0	0	0	0	0	14,1447368	0	0	0	0	0	0	0	0	0	0	0	0	50,6578947	0	0	0	0	0	0	0	0	0	0	1,9736842	0	0	0	0,3289474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3289474	0	0	0	0	0	0	0	1,3157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,9736842	0	0	0	0	0	0	0	12,5	0	0	0	0	0	0	0	0	0	0	0,3289474	0	0	0	0	0	0	0	0,9868421	0	0	0	6,25	0	0	0	0	0	0	0
